post_id,text,platform,timestamp,engagement,label,user_verified,follower_count,account_age_days
post_1032,Consult a SEBI registered advisor before making major investment decisions,facebook,2025-08-25 22:18:50.012357,240,legitimate,False,5380,145
post_1033,Research shows that systematic investment plans help build wealth over time,instagram,2025-08-23 22:18:50.012360,128,legitimate,False,33282,967
post_1034,Research shows that systematic investment plans help build wealth over time,telegram,2025-09-04 22:18:50.012364,83,legitimate,False,32194,172
post_1035,Consult a SEBI registered advisor before making major investment decisions,twitter,2025-08-28 22:18:50.012366,51,legitimate,False,1845,561
post_1036,Market volatility is normal - stick to your investment plan and don't panic,facebook,2025-08-06 22:18:50.012369,407,legitimate,True,26696,812
post_1037,Market volatility is normal - stick to your investment plan and don't panic,whatsapp,2025-08-17 22:18:50.012372,365,legitimate,True,31911,933
post_1038,Consult a SEBI registered advisor before making major investment decisions,whatsapp,2025-08-30 22:18:50.012375,467,legitimate,False,7768,337
post_1039,Market volatility is normal - stick to your investment plan and don't panic,facebook,2025-08-27 22:18:50.012378,27,legitimate,False,829,165
post_1040,PUMP ALERT: Everyone buy ABC stock at 2 PM sharp! Let's take it to the moon! 🌙,twitter,2025-08-26 22:18:50.012381,4750,fraudulent,False,38852,57
post_1041,Always read the offer document before investing in any mutual fund scheme,facebook,2025-08-25 22:18:50.012384,162,legitimate,False,11559,97
post_1042,Regular portfolio review with rebalancing is essential for long-term success,twitter,2025-08-11 22:18:50.012387,485,legitimate,False,35257,516
post_1043,Emergency fund should be your first priority before investing,telegram,2025-08-14 22:18:50.012390,341,legitimate,False,8141,406
post_1044,Tax-saving investments under 80C can provide good returns with tax benefits,instagram,2025-08-24 22:18:50.012393,246,legitimate,True,1925,239
post_1045,Always read the offer document before investing in any mutual fund scheme,twitter,2025-08-24 22:18:50.012396,246,legitimate,True,8008,388
post_1046,Consider diversifying your portfolio with index funds for long-term growth,whatsapp,2025-08-26 22:18:50.012400,92,legitimate,False,18277,626
post_1047,AI trading bot with 99.9% success rate! Make money while you sleep! 🤖💸,telegram,2025-08-10 22:18:50.012402,1869,fraudulent,False,3617,263
post_1048,Tax-saving investments under 80C can provide good returns with tax benefits,facebook,2025-09-04 22:18:50.012405,166,legitimate,False,18658,307
post_1049,Market volatility is normal - stick to your investment plan and don't panic,facebook,2025-08-25 22:18:50.012410,341,legitimate,True,25146,814
post_1050,Emergency fund should be your first priority before investing,facebook,2025-08-12 22:18:50.012414,484,legitimate,False,11384,604
post_1051,Asset allocation is key to managing investment risk effectively,twitter,2025-08-10 22:18:50.012417,194,legitimate,True,2781,816
post_1052,Government approved scheme! Tax-free returns of 40% annually guaranteed!,instagram,2025-08-21 22:18:50.012420,845,fraudulent,False,4740,119
post_1053,Emergency fund should be your first priority before investing,instagram,2025-09-01 22:18:50.012423,246,legitimate,True,36751,110
post_1054,Always read the offer document before investing in any mutual fund scheme,facebook,2025-08-23 22:18:50.012426,15,legitimate,True,5724,641
post_1055,Consider diversifying your portfolio with index funds for long-term growth,twitter,2025-08-08 22:18:50.012429,410,legitimate,False,21128,183
post_1056,Research shows that systematic investment plans help build wealth over time,whatsapp,2025-08-15 22:18:50.012437,290,legitimate,False,31937,739
post_1057,Dollar-cost averaging can help reduce the impact of market volatility,twitter,2025-08-07 22:18:50.012439,22,legitimate,False,11455,21
post_1058,Consider diversifying your portfolio with index funds for long-term growth,facebook,2025-08-15 22:18:50.012443,279,legitimate,True,10061,37
post_1059,Market volatility is normal - stick to your investment plan and don't panic,twitter,2025-08-11 22:18:50.012446,142,legitimate,True,43277,363
post_1060,🚀 GUARANTEED 500% returns in 30 days! Join our premium Telegram group NOW!,telegram,2025-08-21 22:18:50.012449,4331,fraudulent,False,16789,894
post_1061,Regular portfolio review with rebalancing is essential for long-term success,whatsapp,2025-08-05 22:18:50.012454,500,legitimate,True,41850,700
post_1062,💰 I made ₹50 lakhs in one week using this simple trick. DM for details!,whatsapp,2025-08-22 22:18:50.012460,3818,fraudulent,False,31069,545
post_1063,💰 I made ₹50 lakhs in one week using this simple trick. DM for details!,facebook,2025-08-08 22:18:50.012463,3923,fraudulent,False,26485,68
post_1064,Always read the offer document before investing in any mutual fund scheme,twitter,2025-08-25 22:18:50.012474,196,legitimate,False,43089,383
post_1065,Exclusive IPO allocation guaranteed! No lottery system. Pay only ₹5000 advance,instagram,2025-09-02 22:18:50.012476,4800,fraudulent,False,13455,630
post_1066,Always read the offer document before investing in any mutual fund scheme,facebook,2025-08-23 22:18:50.012480,41,legitimate,True,32827,241
post_1067,SECRET FORMULA REVEALED! Turn ₹1000 into ₹1 lakh in 15 days! Limited seats!,facebook,2025-08-09 22:18:50.012483,3664,fraudulent,False,2193,148
post_1068,Regular portfolio review with rebalancing is essential for long-term success,telegram,2025-08-29 22:18:50.012487,380,legitimate,False,16512,561
post_1069,AI trading bot with 99.9% success rate! Make money while you sleep! 🤖💸,telegram,2025-08-17 22:18:50.012491,2570,fraudulent,False,24565,9
post_1070,Market volatility is normal - stick to your investment plan and don't panic,facebook,2025-09-03 22:18:50.012494,380,legitimate,False,37235,602
post_1071,Consult a SEBI registered advisor before making major investment decisions,telegram,2025-09-03 22:18:50.012497,114,legitimate,False,9999,359
post_1072,Emergency fund should be your first priority before investing,facebook,2025-08-08 22:18:50.012500,405,legitimate,True,29157,636
post_1073,Regular portfolio review with rebalancing is essential for long-term success,whatsapp,2025-08-10 22:18:50.012503,347,legitimate,False,34179,375
post_1074,Always read the offer document before investing in any mutual fund scheme,twitter,2025-08-31 22:18:50.012506,272,legitimate,False,44130,614
post_1075,Market volatility is normal - stick to your investment plan and don't panic,facebook,2025-08-30 22:18:50.012509,238,legitimate,False,22212,365
post_1076,Consult a SEBI registered advisor before making major investment decisions,instagram,2025-08-22 22:18:50.012512,139,legitimate,False,47484,429
post_1077,Consider diversifying your portfolio with index funds for long-term growth,twitter,2025-08-19 22:18:50.012515,439,legitimate,False,14064,58
post_1078,Asset allocation is key to managing investment risk effectively,instagram,2025-08-31 22:18:50.012518,243,legitimate,False,29153,682
post_1079,Consider diversifying your portfolio with index funds for long-term growth,whatsapp,2025-08-30 22:18:50.012521,78,legitimate,True,18848,69
post_1080,BREAKING: XYZ stock will moon tomorrow! Buy before 9 AM. Secret insider info!,facebook,2025-08-15 22:18:50.012524,2641,fraudulent,False,9319,451
post_1081,Exclusive IPO allocation guaranteed! No lottery system. Pay only ₹5000 advance,facebook,2025-08-10 22:18:50.012527,2773,fraudulent,False,33041,498
post_1082,Tax-saving investments under 80C can provide good returns with tax benefits,whatsapp,2025-08-13 22:18:50.012530,191,legitimate,False,16701,669
post_1083,Market volatility is normal - stick to your investment plan and don't panic,twitter,2025-08-05 22:18:50.012533,374,legitimate,True,48969,44
post_1084,Market volatility is normal - stick to your investment plan and don't panic,whatsapp,2025-08-11 22:18:50.012536,61,legitimate,False,20945,824
post_1085,Market volatility is normal - stick to your investment plan and don't panic,instagram,2025-08-19 22:18:50.012539,451,legitimate,True,10044,629
post_1086,Asset allocation is key to managing investment risk effectively,facebook,2025-08-21 22:18:50.012542,125,legitimate,True,21122,915
post_1087,Always read the offer document before investing in any mutual fund scheme,telegram,2025-08-07 22:18:50.012546,340,legitimate,False,44183,591
post_1088,BREAKING: XYZ stock will moon tomorrow! Buy before 9 AM. Secret insider info!,telegram,2025-08-21 22:18:50.012551,1442,fraudulent,False,19561,516
post_1089,Asset allocation is key to managing investment risk effectively,twitter,2025-08-18 22:18:50.012555,161,legitimate,False,37874,855
post_1090,Exclusive IPO allocation guaranteed! No lottery system. Pay only ₹5000 advance,facebook,2025-08-29 22:18:50.012557,4147,fraudulent,False,15658,788
post_1091,Asset allocation is key to managing investment risk effectively,twitter,2025-08-31 22:18:50.012560,490,legitimate,False,8190,250
post_1092,PUMP ALERT: Everyone buy ABC stock at 2 PM sharp! Let's take it to the moon! 🌙,telegram,2025-08-12 22:18:50.012563,4018,fraudulent,False,45038,154
post_1093,Always read the offer document before investing in any mutual fund scheme,instagram,2025-08-12 22:18:50.012566,363,legitimate,True,31162,523
post_1094,Consult a SEBI registered advisor before making major investment decisions,facebook,2025-08-10 22:18:50.012569,414,legitimate,False,5035,390
post_1095,BREAKING: XYZ stock will moon tomorrow! Buy before 9 AM. Secret insider info!,telegram,2025-08-05 22:18:50.012572,3666,fraudulent,False,5397,301
post_1096,Research shows that systematic investment plans help build wealth over time,whatsapp,2025-08-21 22:18:50.012575,213,legitimate,True,15053,149
post_1097,Consult a SEBI registered advisor before making major investment decisions,twitter,2025-08-30 22:18:50.012578,78,legitimate,False,12641,427
post_1098,Research shows that systematic investment plans help build wealth over time,whatsapp,2025-08-26 22:18:50.012581,157,legitimate,False,42378,579
post_1099,URGENT: This penny stock will be the next TESLA! Limited time offer - invest ₹10K get ₹1L,twitter,2025-08-10 22:18:50.012584,4015,fraudulent,False,47796,3
post_1100,Regular portfolio review with rebalancing is essential for long-term success,whatsapp,2025-08-25 22:18:50.012587,472,legitimate,True,12374,497
post_1101,Market volatility is normal - stick to your investment plan and don't panic,facebook,2025-08-12 22:18:50.012593,485,legitimate,False,1008,125
post_1102,Exclusive IPO allocation guaranteed! No lottery system. Pay only ₹5000 advance,telegram,2025-08-30 22:18:50.012596,2021,fraudulent,False,41008,720
post_1103,Emergency fund should be your first priority before investing,instagram,2025-08-31 22:18:50.012599,166,legitimate,True,1651,214
post_1104,Consult a SEBI registered advisor before making major investment decisions,facebook,2025-08-23 22:18:50.012602,425,legitimate,False,36262,282
post_1105,Emergency fund should be your first priority before investing,facebook,2025-08-18 22:18:50.012605,326,legitimate,False,36400,827
post_1106,🚀 GUARANTEED 500% returns in 30 days! Join our premium Telegram group NOW!,twitter,2025-08-22 22:18:50.012608,3715,fraudulent,False,31150,447
post_1107,URGENT: This penny stock will be the next TESLA! Limited time offer - invest ₹10K get ₹1L,twitter,2025-08-25 22:18:50.012612,3539,fraudulent,False,40552,119
post_1108,Regular portfolio review with rebalancing is essential for long-term success,instagram,2025-08-07 22:18:50.012615,43,legitimate,False,10942,852
post_1109,BREAKING: XYZ stock will moon tomorrow! Buy before 9 AM. Secret insider info!,whatsapp,2025-08-11 22:18:50.012618,3492,fraudulent,False,4769,307
post_1110,URGENT: This penny stock will be the next TESLA! Limited time offer - invest ₹10K get ₹1L,facebook,2025-08-22 22:18:50.012621,2434,fraudulent,False,25797,904
post_1111,Market volatility is normal - stick to your investment plan and don't panic,facebook,2025-08-18 22:18:50.012624,246,legitimate,False,11024,740
post_1112,Asset allocation is key to managing investment risk effectively,facebook,2025-08-23 22:18:50.012627,478,legitimate,True,30362,609
post_1113,Dollar-cost averaging can help reduce the impact of market volatility,whatsapp,2025-08-10 22:18:50.012630,438,legitimate,False,33589,314
post_1114,Emergency fund should be your first priority before investing,facebook,2025-08-16 22:18:50.012633,209,legitimate,False,36044,103
post_1115,Regular portfolio review with rebalancing is essential for long-term success,instagram,2025-08-30 22:18:50.012636,145,legitimate,True,19013,139
post_1116,Exclusive IPO allocation guaranteed! No lottery system. Pay only ₹5000 advance,instagram,2025-08-07 22:18:50.012639,2739,fraudulent,False,45198,491
post_1117,PUMP ALERT: Everyone buy ABC stock at 2 PM sharp! Let's take it to the moon! 🌙,whatsapp,2025-08-23 22:18:50.012644,2236,fraudulent,False,43384,764
post_1118,Asset allocation is key to managing investment risk effectively,twitter,2025-08-27 22:18:50.012647,403,legitimate,False,27233,668
post_1119,Emergency fund should be your first priority before investing,facebook,2025-08-12 22:18:50.012652,484,legitimate,False,16451,602
post_1120,Tax-saving investments under 80C can provide good returns with tax benefits,telegram,2025-08-30 22:18:50.012655,450,legitimate,True,49921,94
post_1121,Tax-saving investments under 80C can provide good returns with tax benefits,twitter,2025-08-08 22:18:50.012658,138,legitimate,False,12472,462
post_1122,Always read the offer document before investing in any mutual fund scheme,twitter,2025-08-27 22:18:50.012662,280,legitimate,False,33695,821
post_1123,Consider diversifying your portfolio with index funds for long-term growth,facebook,2025-08-06 22:18:50.012665,434,legitimate,True,18089,722
post_1124,Consider diversifying your portfolio with index funds for long-term growth,twitter,2025-08-18 22:18:50.012668,151,legitimate,True,42091,315
post_1125,Regular portfolio review with rebalancing is essential for long-term success,telegram,2025-08-27 22:18:50.012671,52,legitimate,True,45324,850
post_1126,Asset allocation is key to managing investment risk effectively,telegram,2025-08-13 22:18:50.012674,407,legitimate,False,38436,900
post_1127,Government approved scheme! Tax-free returns of 40% annually guaranteed!,facebook,2025-08-13 22:18:50.012679,3396,fraudulent,False,38344,765
post_1128,SECRET FORMULA REVEALED! Turn ₹1000 into ₹1 lakh in 15 days! Limited seats!,telegram,2025-08-31 22:18:50.012682,4791,fraudulent,False,34000,892
post_1129,Consider diversifying your portfolio with index funds for long-term growth,facebook,2025-09-01 22:18:50.012685,364,legitimate,True,126,6
post_1130,Asset allocation is key to managing investment risk effectively,facebook,2025-08-18 22:18:50.012688,41,legitimate,False,39851,444
post_1131,Emergency fund should be your first priority before investing,telegram,2025-08-15 22:18:50.012691,219,legitimate,True,43962,440
post_1132,Emergency fund should be your first priority before investing,telegram,2025-08-18 22:18:50.012694,265,legitimate,True,9288,28
post_1133,Regular portfolio review with rebalancing is essential for long-term success,telegram,2025-08-10 22:18:50.012697,344,legitimate,True,12292,266
post_1134,Emergency fund should be your first priority before investing,whatsapp,2025-09-02 22:18:50.012700,247,legitimate,False,48019,954
post_1135,Research shows that systematic investment plans help build wealth over time,whatsapp,2025-08-12 22:18:50.012704,388,legitimate,True,42751,223
post_1136,Market volatility is normal - stick to your investment plan and don't panic,telegram,2025-08-10 22:18:50.012707,44,legitimate,True,21066,454
post_1137,Celebrity XYZ recommends this stock in viral video! Don't miss out!,twitter,2025-08-29 22:18:50.012710,1535,fraudulent,False,17683,427
post_1138,Celebrity XYZ recommends this stock in viral video! Don't miss out!,facebook,2025-08-09 22:18:50.012713,4241,fraudulent,False,18288,880
post_1139,Regular portfolio review with rebalancing is essential for long-term success,facebook,2025-08-07 22:18:50.012716,397,legitimate,True,21660,820
post_1140,URGENT: This penny stock will be the next TESLA! Limited time offer - invest ₹10K get ₹1L,whatsapp,2025-08-15 22:18:50.012718,3019,fraudulent,False,24685,247
post_1141,Government approved scheme! Tax-free returns of 40% annually guaranteed!,facebook,2025-08-21 22:18:50.012721,3587,fraudulent,False,11613,25
post_1142,Emergency fund should be your first priority before investing,whatsapp,2025-08-27 22:18:50.012724,382,legitimate,True,42911,230
post_1143,Exclusive IPO allocation guaranteed! No lottery system. Pay only ₹5000 advance,twitter,2025-08-15 22:18:50.012727,3133,fraudulent,False,13866,730
post_1144,🚀 GUARANTEED 500% returns in 30 days! Join our premium Telegram group NOW!,facebook,2025-08-16 22:18:50.012730,3993,fraudulent,False,18891,793
post_1145,Emergency fund should be your first priority before investing,twitter,2025-08-30 22:18:50.012733,53,legitimate,True,34692,455
post_1146,Consult a SEBI registered advisor before making major investment decisions,telegram,2025-08-29 22:18:50.012737,173,legitimate,True,8642,38
post_1147,Regular portfolio review with rebalancing is essential for long-term success,whatsapp,2025-08-06 22:18:50.012740,224,legitimate,True,39101,592
post_1148,Tax-saving investments under 80C can provide good returns with tax benefits,telegram,2025-08-22 22:18:50.012743,263,legitimate,False,45191,797
post_1149,Tax-saving investments under 80C can provide good returns with tax benefits,telegram,2025-08-20 22:18:50.012746,13,legitimate,True,42635,147
post_1150,Celebrity XYZ recommends this stock in viral video! Don't miss out!,telegram,2025-08-12 22:18:50.012749,4019,fraudulent,False,42789,567
post_1151,Exclusive IPO allocation guaranteed! No lottery system. Pay only ₹5000 advance,telegram,2025-08-07 22:18:50.012753,2755,fraudulent,False,37551,65
post_1152,Research shows that systematic investment plans help build wealth over time,instagram,2025-08-27 22:18:50.012757,258,legitimate,True,32822,515
post_1153,AI trading bot with 99.9% success rate! Make money while you sleep! 🤖💸,whatsapp,2025-08-05 22:18:50.012788,2167,fraudulent,False,2097,573
post_1154,URGENT: This penny stock will be the next TESLA! Limited time offer - invest ₹10K get ₹1L,twitter,2025-09-01 22:18:50.012800,1355,fraudulent,False,8189,920
post_1155,SECRET FORMULA REVEALED! Turn ₹1000 into ₹1 lakh in 15 days! Limited seats!,whatsapp,2025-08-22 22:18:50.012803,4758,fraudulent,False,37092,748
post_1156,Tax-saving investments under 80C can provide good returns with tax benefits,telegram,2025-08-06 22:18:50.012807,70,legitimate,True,18983,405
post_1157,Market volatility is normal - stick to your investment plan and don't panic,instagram,2025-08-12 22:18:50.012811,34,legitimate,False,1147,313
post_1158,Celebrity XYZ recommends this stock in viral video! Don't miss out!,instagram,2025-08-21 22:18:50.012815,4064,fraudulent,False,1250,668
post_1159,Market volatility is normal - stick to your investment plan and don't panic,twitter,2025-08-19 22:18:50.012820,59,legitimate,False,41223,563
post_1160,BREAKING: XYZ stock will moon tomorrow! Buy before 9 AM. Secret insider info!,facebook,2025-08-31 22:18:50.012824,3355,fraudulent,False,39025,830
post_1161,Market volatility is normal - stick to your investment plan and don't panic,facebook,2025-08-05 22:18:50.012828,298,legitimate,True,47594,225
post_1162,Regular portfolio review with rebalancing is essential for long-term success,telegram,2025-08-10 22:18:50.012833,245,legitimate,True,41861,764
post_1163,Consider diversifying your portfolio with index funds for long-term growth,facebook,2025-08-10 22:18:50.012838,219,legitimate,True,35887,139
post_1164,🚀 GUARANTEED 500% returns in 30 days! Join our premium Telegram group NOW!,facebook,2025-08-14 22:18:50.012843,2952,fraudulent,False,37599,906
post_1165,Always read the offer document before investing in any mutual fund scheme,twitter,2025-08-13 22:18:50.012848,105,legitimate,True,22533,869
post_1166,Emergency fund should be your first priority before investing,instagram,2025-08-26 22:18:50.012858,493,legitimate,True,6567,760
post_1167,Asset allocation is key to managing investment risk effectively,twitter,2025-08-21 22:18:50.012861,365,legitimate,False,44996,924
post_1168,Always read the offer document before investing in any mutual fund scheme,twitter,2025-08-27 22:18:50.012864,152,legitimate,False,16934,718
post_1169,Tax-saving investments under 80C can provide good returns with tax benefits,twitter,2025-08-14 22:18:50.012867,269,legitimate,False,11312,246
post_1170,SECRET FORMULA REVEALED! Turn ₹1000 into ₹1 lakh in 15 days! Limited seats!,instagram,2025-08-29 22:18:50.012881,3364,fraudulent,False,31946,971
post_1171,Research shows that systematic investment plans help build wealth over time,instagram,2025-08-13 22:18:50.012886,389,legitimate,False,33355,985
post_1172,Regular portfolio review with rebalancing is essential for long-term success,facebook,2025-08-18 22:18:50.012890,76,legitimate,False,3865,598
post_1173,🚀 GUARANTEED 500% returns in 30 days! Join our premium Telegram group NOW!,instagram,2025-09-01 22:18:50.012892,1532,fraudulent,False,23613,548
post_1174,Dollar-cost averaging can help reduce the impact of market volatility,telegram,2025-08-15 22:18:50.012895,154,legitimate,False,19831,962
post_1175,Tax-saving investments under 80C can provide good returns with tax benefits,telegram,2025-09-03 22:18:50.012899,361,legitimate,True,41880,669
post_1176,Always read the offer document before investing in any mutual fund scheme,telegram,2025-08-18 22:18:50.012902,47,legitimate,True,1967,681
post_1177,BREAKING: XYZ stock will moon tomorrow! Buy before 9 AM. Secret insider info!,instagram,2025-08-12 22:18:50.012905,1448,fraudulent,False,48831,422
post_1178,PUMP ALERT: Everyone buy ABC stock at 2 PM sharp! Let's take it to the moon! 🌙,facebook,2025-08-20 22:18:50.012908,4762,fraudulent,False,1341,137
post_1179,Always read the offer document before investing in any mutual fund scheme,instagram,2025-08-31 22:18:50.012911,148,legitimate,True,35294,434
post_1180,Consider diversifying your portfolio with index funds for long-term growth,facebook,2025-08-31 22:18:50.012914,127,legitimate,False,39705,958
post_1181,Emergency fund should be your first priority before investing,instagram,2025-08-29 22:18:50.012917,127,legitimate,False,8807,51
post_1182,AI trading bot with 99.9% success rate! Make money while you sleep! 🤖💸,instagram,2025-08-18 22:18:50.012919,2184,fraudulent,False,23662,328
post_1183,Regular portfolio review with rebalancing is essential for long-term success,facebook,2025-09-03 22:18:50.012925,148,legitimate,True,39188,868
post_1184,Research shows that systematic investment plans help build wealth over time,twitter,2025-08-27 22:18:50.012928,286,legitimate,False,14503,56
post_1185,Consult a SEBI registered advisor before making major investment decisions,facebook,2025-08-11 22:18:50.012932,85,legitimate,False,36509,74
post_1186,Exclusive IPO allocation guaranteed! No lottery system. Pay only ₹5000 advance,whatsapp,2025-08-24 22:18:50.012935,1930,fraudulent,False,12989,441
post_1187,Celebrity XYZ recommends this stock in viral video! Don't miss out!,telegram,2025-08-16 22:18:50.012938,3949,fraudulent,False,33573,953
post_1188,Consult a SEBI registered advisor before making major investment decisions,instagram,2025-09-02 22:18:50.012942,401,legitimate,True,21560,579
post_1189,AI trading bot with 99.9% success rate! Make money while you sleep! 🤖💸,telegram,2025-08-06 22:18:50.012947,664,fraudulent,False,34536,766
post_1190,Consider diversifying your portfolio with index funds for long-term growth,telegram,2025-08-14 22:18:50.012952,146,legitimate,True,21304,684
post_1191,Emergency fund should be your first priority before investing,facebook,2025-08-09 22:18:50.012955,176,legitimate,True,46823,284
post_1192,Always read the offer document before investing in any mutual fund scheme,twitter,2025-08-22 22:18:50.012958,32,legitimate,True,38251,1
post_1193,Tax-saving investments under 80C can provide good returns with tax benefits,telegram,2025-08-19 22:18:50.012961,460,legitimate,True,16443,26
post_1194,URGENT: This penny stock will be the next TESLA! Limited time offer - invest ₹10K get ₹1L,whatsapp,2025-08-19 22:18:50.012964,2476,fraudulent,False,17855,53
post_1195,SECRET FORMULA REVEALED! Turn ₹1000 into ₹1 lakh in 15 days! Limited seats!,instagram,2025-08-08 22:18:50.012967,1322,fraudulent,False,20650,743
post_1196,Consider diversifying your portfolio with index funds for long-term growth,telegram,2025-09-01 22:18:50.012970,438,legitimate,True,35958,449
post_1197,Market volatility is normal - stick to your investment plan and don't panic,telegram,2025-08-16 22:18:50.012973,82,legitimate,True,3043,230
post_1198,Tax-saving investments under 80C can provide good returns with tax benefits,facebook,2025-08-30 22:18:50.012977,425,legitimate,False,44198,923
post_1199,Always read the offer document before investing in any mutual fund scheme,facebook,2025-08-27 22:18:50.012980,219,legitimate,False,16876,970
post_1200,Research shows that systematic investment plans help build wealth over time,whatsapp,2025-09-03 22:18:50.012984,463,legitimate,False,21621,18
post_1201,Consider diversifying your portfolio with index funds for long-term growth,telegram,2025-08-08 22:18:50.012989,109,legitimate,True,30023,770
post_1202,AI trading bot with 99.9% success rate! Make money while you sleep! 🤖💸,telegram,2025-08-23 22:18:50.012995,4646,fraudulent,False,34984,489
post_1203,Always read the offer document before investing in any mutual fund scheme,facebook,2025-08-16 22:18:50.013000,39,legitimate,False,20647,450
post_1204,Research shows that systematic investment plans help build wealth over time,facebook,2025-08-17 22:18:50.013004,138,legitimate,True,24485,274
post_1205,Tax-saving investments under 80C can provide good returns with tax benefits,facebook,2025-08-17 22:18:50.013008,304,legitimate,False,10706,53
post_1206,Asset allocation is key to managing investment risk effectively,telegram,2025-08-15 22:18:50.013011,89,legitimate,False,38020,577
post_1207,Celebrity XYZ recommends this stock in viral video! Don't miss out!,twitter,2025-08-09 22:18:50.013014,2287,fraudulent,False,30064,402
post_1208,Consult a SEBI registered advisor before making major investment decisions,facebook,2025-08-29 22:18:50.013017,452,legitimate,False,20477,29
post_1209,Research shows that systematic investment plans help build wealth over time,instagram,2025-08-20 22:18:50.013020,295,legitimate,True,31774,297
post_1210,Regular portfolio review with rebalancing is essential for long-term success,facebook,2025-08-16 22:18:50.013023,227,legitimate,True,22481,244
post_1211,Dollar-cost averaging can help reduce the impact of market volatility,facebook,2025-09-01 22:18:50.013026,96,legitimate,False,1043,466
post_1212,PUMP ALERT: Everyone buy ABC stock at 2 PM sharp! Let's take it to the moon! 🌙,facebook,2025-08-05 22:18:50.013029,4977,fraudulent,False,36059,468
post_1213,Research shows that systematic investment plans help build wealth over time,telegram,2025-08-10 22:18:50.013032,309,legitimate,False,29138,769
post_1214,Dollar-cost averaging can help reduce the impact of market volatility,instagram,2025-08-25 22:18:50.013034,23,legitimate,True,26551,45
post_1215,Regular portfolio review with rebalancing is essential for long-term success,instagram,2025-08-20 22:18:50.013038,35,legitimate,False,34638,856
post_1216,Asset allocation is key to managing investment risk effectively,instagram,2025-08-31 22:18:50.013041,83,legitimate,True,1708,778
post_1217,Consult a SEBI registered advisor before making major investment decisions,facebook,2025-08-24 22:18:50.013044,42,legitimate,True,23196,848
post_1218,🚀 GUARANTEED 500% returns in 30 days! Join our premium Telegram group NOW!,telegram,2025-08-09 22:18:50.013047,1401,fraudulent,False,24488,797
post_1219,Always read the offer document before investing in any mutual fund scheme,telegram,2025-08-23 22:18:50.013050,457,legitimate,False,39932,635
post_1220,Government approved scheme! Tax-free returns of 40% annually guaranteed!,twitter,2025-08-13 22:18:50.013053,522,fraudulent,False,46549,410
post_1221,Research shows that systematic investment plans help build wealth over time,whatsapp,2025-08-28 22:18:50.013058,418,legitimate,False,5720,795
post_1222,Always read the offer document before investing in any mutual fund scheme,facebook,2025-08-05 22:18:50.013063,362,legitimate,False,11724,184
post_1223,💰 I made ₹50 lakhs in one week using this simple trick. DM for details!,telegram,2025-08-20 22:18:50.013069,3669,fraudulent,False,33912,534
post_1224,Consider diversifying your portfolio with index funds for long-term growth,facebook,2025-08-23 22:18:50.013077,418,legitimate,False,16313,613
post_1225,Dollar-cost averaging can help reduce the impact of market volatility,telegram,2025-08-14 22:18:50.013082,326,legitimate,True,48621,59
post_1226,Dollar-cost averaging can help reduce the impact of market volatility,twitter,2025-08-05 22:18:50.013086,253,legitimate,False,30740,104
post_1227,AI trading bot with 99.9% success rate! Make money while you sleep! 🤖💸,whatsapp,2025-08-31 22:18:50.013089,505,fraudulent,False,14158,243
post_1228,💰 I made ₹50 lakhs in one week using this simple trick. DM for details!,instagram,2025-08-15 22:18:50.013093,3490,fraudulent,False,3301,193
post_1229,BREAKING: XYZ stock will moon tomorrow! Buy before 9 AM. Secret insider info!,facebook,2025-08-26 22:18:50.013099,3912,fraudulent,False,14634,515
post_1230,Exclusive IPO allocation guaranteed! No lottery system. Pay only ₹5000 advance,whatsapp,2025-08-05 22:18:50.013103,4030,fraudulent,False,12361,451
post_1231,Asset allocation is key to managing investment risk effectively,telegram,2025-08-24 22:18:50.013107,489,legitimate,False,3206,509
post_1232,PUMP ALERT: Everyone buy ABC stock at 2 PM sharp! Let's take it to the moon! 🌙,facebook,2025-08-29 22:18:50.013109,2414,fraudulent,False,13093,639
post_1233,Always read the offer document before investing in any mutual fund scheme,twitter,2025-08-24 22:18:50.013113,493,legitimate,False,30780,169
post_1234,Exclusive IPO allocation guaranteed! No lottery system. Pay only ₹5000 advance,instagram,2025-08-24 22:18:50.013115,1254,fraudulent,False,5667,169
post_1235,Asset allocation is key to managing investment risk effectively,twitter,2025-08-25 22:18:50.013118,74,legitimate,False,21507,669
post_1236,Always read the offer document before investing in any mutual fund scheme,whatsapp,2025-08-05 22:18:50.013121,304,legitimate,False,46687,11
post_1237,Tax-saving investments under 80C can provide good returns with tax benefits,facebook,2025-09-04 22:18:50.013125,328,legitimate,False,35290,518
post_1238,Exclusive IPO allocation guaranteed! No lottery system. Pay only ₹5000 advance,twitter,2025-08-29 22:18:50.013131,4814,fraudulent,False,17179,989
post_1239,Emergency fund should be your first priority before investing,whatsapp,2025-08-28 22:18:50.013136,303,legitimate,True,23559,730
post_1240,Always read the offer document before investing in any mutual fund scheme,twitter,2025-08-13 22:18:50.013139,83,legitimate,False,26050,461
post_1241,Dollar-cost averaging can help reduce the impact of market volatility,whatsapp,2025-08-18 22:18:50.013143,39,legitimate,True,31392,311
post_1242,Emergency fund should be your first priority before investing,facebook,2025-09-03 22:18:50.013148,116,legitimate,True,15781,812
post_1243,Consult a SEBI registered advisor before making major investment decisions,instagram,2025-08-20 22:18:50.013154,397,legitimate,False,7913,840
